Date,AAPL
2004-07-12 00:00:00+00:00,1.955156
2004-07-13 00:00:00+00:00,1.960519
2004-07-14 00:00:00+00:00,1.984679
2004-07-15 00:00:00+00:00,2.209442
2004-07-16 00:00:00+00:00,2.160466
2004-07-19 00:00:00+00:00,2.145032
2004-07-20 00:00:00+00:00,2.160466
2004-07-21 00:00:00+00:00,2.121549
2004-07-22 00:00:00+00:00,2.125579
2004-07-23 00:00:00+00:00,2.059825
2004-07-26 00:00:00+00:00,2.097399
2004-07-27 00:00:00+00:00,2.175899
2004-07-28 00:00:00+00:00,2.165162
2004-07-29 00:00:00+00:00,2.189989
2004-07-30 00:00:00+00:00,2.169859
2004-08-02 00:00:00+00:00,2.118863
2004-08-03 00:00:00+00:00,2.099409
2004-08-04 00:00:00+00:00,2.132953
2004-08-05 00:00:00+00:00,2.106116
2004-08-06 00:00:00+00:00,1.998093
2004-08-09 00:00:00+00:00,2.032989
2004-08-10 00:00:00+00:00,2.114842
2004-08-11 00:00:00+00:00,2.080622
2004-08-12 00:00:00+00:00,2.037686
2004-08-13 00:00:00+00:00,2.069219
2004-08-16 00:00:00+00:00,2.065189
2004-08-17 00:00:00+00:00,2.071229
2004-08-18 00:00:00+00:00,2.129599
2004-08-19 00:00:00+00:00,2.060492
2004-08-20 00:00:00+00:00,2.066532
2004-08-23 00:00:00+00:00,2.085319
2004-08-24 00:00:00+00:00,2.143689
2004-08-25 00:00:00+00:00,2.217492
2004-08-26 00:00:00+00:00,2.325516
2004-08-27 00:00:00+00:00,2.304719
2004-08-30 00:00:00+00:00,2.289286
2004-08-31 00:00:00+00:00,2.314112
2004-09-01 00:00:00+00:00,2.406035
2004-09-02 00:00:00+00:00,2.392612
2004-09-03 00:00:00+00:00,2.363765
2004-09-07 00:00:00+00:00,2.399329
2004-09-08 00:00:00+00:00,2.438912
2004-09-09 00:00:00+00:00,2.395299
2004-09-10 00:00:00+00:00,2.406702
2004-09-13 00:00:00+00:00,2.387916
2004-09-14 00:00:00+00:00,2.381209
2004-09-15 00:00:00+00:00,2.361755
2004-09-16 00:00:00+00:00,2.438912
2004-09-17 00:00:00+00:00,2.491919
2004-09-20 00:00:00+00:00,2.530159
2004-09-21 00:00:00+00:00,2.550289
2004-09-22 00:00:00+00:00,2.477152
2004-09-23 00:00:00+00:00,2.500636
2004-09-24 00:00:00+00:00,2.501979
2004-09-27 00:00:00+00:00,2.518079
2004-09-28 00:00:00+00:00,2.552299
2004-09-29 00:00:00+00:00,2.595245
2004-09-30 00:00:00+00:00,2.599942
2004-10-01 00:00:00+00:00,2.594569
2004-10-04 00:00:00+00:00,2.602619
2004-10-05 00:00:00+00:00,2.641536
2004-10-06 00:00:00+00:00,2.726752
2004-10-07 00:00:00+00:00,2.658312
2004-10-08 00:00:00+00:00,2.620739
2004-10-11 00:00:00+00:00,2.589205
2004-10-12 00:00:00+00:00,2.569075
2004-10-13 00:00:00+00:00,2.667038
2004-10-14 00:00:00+00:00,3.017945
2004-10-15 00:00:00+00:00,3.052832
2004-10-18 00:00:00+00:00,3.203792
2004-10-19 00:00:00+00:00,3.181652
2004-10-20 00:00:00+00:00,3.185006
2004-10-21 00:00:00+00:00,3.216548
2004-10-22 00:00:00+00:00,3.180985
2004-10-25 00:00:00+00:00,3.190378
2004-10-26 00:00:00+00:00,3.218558
2004-10-27 00:00:00+00:00,3.374892
2004-10-28 00:00:00+00:00,3.501702
2004-10-29 00:00:00+00:00,3.515792
2004-11-01 00:00:00+00:00,3.519145
2004-11-02 00:00:00+00:00,3.589595
2004-11-03 00:00:00+00:00,3.711032
2004-11-04 00:00:00+00:00,3.653338
2004-11-05 00:00:00+00:00,3.671448
2004-11-08 00:00:00+00:00,3.648641
2004-11-09 00:00:00+00:00,3.626492
2004-11-10 00:00:00+00:00,3.673459
2004-11-11 00:00:00+00:00,3.710365
2004-11-12 00:00:00+00:00,3.723788
2004-11-15 00:00:00+00:00,3.706335
2004-11-16 00:00:00+00:00,3.686215
2004-11-17 00:00:00+00:00,3.683528
2004-11-18 00:00:00+00:00,3.716405
2004-11-19 00:00:00+00:00,3.701639
2004-11-22 00:00:00+00:00,4.116288
2004-11-23 00:00:00+00:00,4.110925
2004-11-24 00:00:00+00:00,4.297448
2004-11-26 00:00:00+00:00,4.330992
2004-11-29 00:00:00+00:00,4.591994
2004-11-30 00:00:00+00:00,4.498738
2004-12-01 00:00:00+00:00,4.548382
2004-12-02 00:00:00+00:00,4.375281
2004-12-03 00:00:00+00:00,4.205525
2004-12-06 00:00:00+00:00,4.413521
2004-12-07 00:00:00+00:00,4.219615
2004-12-08 00:00:00+00:00,4.245785
2004-12-09 00:00:00+00:00,4.293418
2004-12-10 00:00:00+00:00,4.371252
2004-12-13 00:00:00+00:00,4.355151
2004-12-14 00:00:00+00:00,4.380645
2004-12-15 00:00:00+00:00,4.378634
2004-12-16 00:00:00+00:00,4.468538
2004-12-17 00:00:00+00:00,4.360515
2004-12-20 00:00:00+00:00,4.208211
2004-12-21 00:00:00+00:00,4.273298
2004-12-22 00:00:00+00:00,4.277318
2004-12-23 00:00:00+00:00,4.294762
2004-12-27 00:00:00+00:00,4.237734
2004-12-28 00:00:00+00:00,4.306174
2004-12-29 00:00:00+00:00,4.323618
2004-12-30 00:00:00+00:00,4.347768
2004-12-31 00:00:00+00:00,4.320931
2005-01-03 00:00:00+00:00,4.246452
2005-01-04 00:00:00+00:00,4.290065
2005-01-05 00:00:00+00:00,4.327638
2005-01-06 00:00:00+00:00,4.330992
2005-01-07 00:00:00+00:00,4.646345
2005-01-10 00:00:00+00:00,4.626882
2005-01-11 00:00:00+00:00,4.331668
2005-01-12 00:00:00+00:00,4.392048
2005-01-13 00:00:00+00:00,4.683242
2005-01-14 00:00:00+00:00,4.710087
2005-01-18 00:00:00+00:00,4.740278
2005-01-19 00:00:00+00:00,4.688614
2005-01-20 00:00:00+00:00,4.727531
2005-01-21 00:00:00+00:00,4.729541
2005-01-24 00:00:00+00:00,4.747661
2005-01-25 00:00:00+00:00,4.834211
2005-01-26 00:00:00+00:00,4.847625
2005-01-27 00:00:00+00:00,4.873795
2005-01-28 00:00:00+00:00,4.963707
2005-01-31 00:00:00+00:00,5.159624
2005-02-01 00:00:00+00:00,5.201894
2005-02-02 00:00:00+00:00,5.342794
2005-02-03 00:00:00+00:00,5.220681
2005-02-04 00:00:00+00:00,5.289788
2005-02-07 00:00:00+00:00,5.296494
2005-02-08 00:00:00+00:00,5.428001
2005-02-09 00:00:00+00:00,5.283081
2005-02-10 00:00:00+00:00,5.257578
2005-02-11 00:00:00+00:00,5.448798
2005-02-14 00:00:00+00:00,5.678267
2005-02-15 00:00:00+00:00,5.931887
2005-02-16 00:00:00+00:00,6.047294
2005-02-17 00:00:00+00:00,5.891627
2005-02-18 00:00:00+00:00,5.824531
2005-02-22 00:00:00+00:00,5.722548
2005-02-23 00:00:00+00:00,5.919808
2005-02-24 00:00:00+00:00,5.966774
2005-02-25 00:00:00+00:00,5.970804
2005-02-28 00:00:00+00:00,6.01978
2005-03-01 00:00:00+00:00,5.971471
2005-03-02 00:00:00+00:00,5.920484
2005-03-03 00:00:00+00:00,5.607817
2005-03-04 00:00:00+00:00,5.744687
2005-03-07 00:00:00+00:00,5.736638
2005-03-08 00:00:00+00:00,5.438737
2005-03-09 00:00:00+00:00,5.280394
2005-03-10 00:00:00+00:00,5.344804
2005-03-11 00:00:00+00:00,5.403851
2005-03-14 00:00:00+00:00,5.410558
2005-03-15 00:00:00+00:00,5.496441
2005-03-16 00:00:00+00:00,5.525964
2005-03-17 00:00:00+00:00,5.669541
2005-03-18 00:00:00+00:00,5.764817
2005-03-21 00:00:00+00:00,5.864124
2005-03-22 00:00:00+00:00,5.747374
2005-03-23 00:00:00+00:00,5.709801
2005-03-24 00:00:00+00:00,5.703094
2005-03-28 00:00:00+00:00,5.707114
2005-03-29 00:00:00+00:00,5.602454
2005-03-30 00:00:00+00:00,5.743354
2005-03-31 00:00:00+00:00,5.591717
2005-04-01 00:00:00+00:00,5.487048
2005-04-04 00:00:00+00:00,5.513884
2005-04-05 00:00:00+00:00,5.621241
2005-04-06 00:00:00+00:00,5.680278
2005-04-07 00:00:00+00:00,5.845337
2005-04-08 00:00:00+00:00,5.869487
2005-04-11 00:00:00+00:00,5.625261
2005-04-12 00:00:00+00:00,5.724567
2005-04-13 00:00:00+00:00,5.507177
2005-04-14 00:00:00+00:00,4.999937
2005-04-15 00:00:00+00:00,4.743631
2005-04-18 00:00:00+00:00,4.779861
2005-04-19 00:00:00+00:00,4.977121
2005-04-20 00:00:00+00:00,4.765104
2005-04-21 00:00:00+00:00,4.989201
2005-04-22 00:00:00+00:00,4.763761
2005-04-25 00:00:00+00:00,4.962364
2005-04-26 00:00:00+00:00,4.856351
2005-04-27 00:00:00+00:00,4.824141
2005-04-28 00:00:00+00:00,4.769125
2005-04-29 00:00:00+00:00,4.838908
2005-05-02 00:00:00+00:00,4.888561
2005-05-03 00:00:00+00:00,4.859038
2005-05-04 00:00:00+00:00,4.985171
2005-05-05 00:00:00+00:00,4.922104
2005-05-06 00:00:00+00:00,4.997251
2005-05-09 00:00:00+00:00,4.961021
2005-05-10 00:00:00+00:00,4.887217
2005-05-11 00:00:00+00:00,4.778518
2005-05-12 00:00:00+00:00,4.579915
2005-05-13 00:00:00+00:00,4.665798
2005-05-16 00:00:00+00:00,4.770468
2005-05-17 00:00:00+00:00,4.744975
2005-05-18 00:00:00+00:00,4.809384
2005-05-19 00:00:00+00:00,5.038854
2005-05-20 00:00:00+00:00,5.038854
2005-05-23 00:00:00+00:00,5.335411
2005-05-24 00:00:00+00:00,5.327361
2005-05-25 00:00:00+00:00,5.338097
2005-05-26 00:00:00+00:00,5.466918
2005-05-27 00:00:00+00:00,5.442767
2005-05-31 00:00:00+00:00,5.335411
2005-06-01 00:00:00+00:00,5.407871
2005-06-02 00:00:00+00:00,5.372984
2005-06-03 00:00:00+00:00,5.131444
2005-06-06 00:00:00+00:00,5.088498
2005-06-07 00:00:00+00:00,4.903318
2005-06-08 00:00:00+00:00,4.954314
2005-06-09 00:00:00+00:00,5.052268
2005-06-10 00:00:00+00:00,4.805355
2005-06-13 00:00:00+00:00,4.817435
2005-06-14 00:00:00+00:00,4.830858
2005-06-15 00:00:00+00:00,4.982494
2005-06-16 00:00:00+00:00,5.096548
2005-06-17 00:00:00+00:00,5.140837
2005-06-20 00:00:00+00:00,5.046904
2005-06-21 00:00:00+00:00,5.080448
2005-06-22 00:00:00+00:00,5.173038
2005-06-23 00:00:00+00:00,5.218661
2005-06-24 00:00:00+00:00,5.067034
2005-06-27 00:00:00+00:00,4.978465
2005-06-28 00:00:00+00:00,5.006644
2005-06-29 00:00:00+00:00,4.880502
2005-06-30 00:00:00+00:00,4.939548
2005-07-01 00:00:00+00:00,4.897954
2005-07-05 00:00:00+00:00,5.096548
2005-07-06 00:00:00+00:00,5.017381
2005-07-07 00:00:00+00:00,5.049581
2005-07-08 00:00:00+00:00,5.132788
2005-07-11 00:00:00+00:00,5.112658
2005-07-12 00:00:00+00:00,5.131444
2005-07-13 00:00:00+00:00,5.146201
2005-07-14 00:00:00+00:00,5.468261
2005-07-15 00:00:00+00:00,5.575608
2005-07-18 00:00:00+00:00,5.567558
2005-07-19 00:00:00+00:00,5.795684
2005-07-20 00:00:00+00:00,5.854731
2005-07-21 00:00:00+00:00,5.809107
2005-07-22 00:00:00+00:00,5.904374
2005-07-25 00:00:00+00:00,5.878881
2005-07-26 00:00:00+00:00,5.854731
2005-07-27 00:00:00+00:00,5.90304
2005-07-28 00:00:00+00:00,5.877538
2005-07-29 00:00:00+00:00,5.723224
2005-08-01 00:00:00+00:00,5.736638
2005-08-02 00:00:00+00:00,5.795684
2005-08-03 00:00:00+00:00,5.799714
2005-08-04 00:00:00+00:00,5.731274
2005-08-05 00:00:00+00:00,5.768847
2005-08-08 00:00:00+00:00,5.723224
2005-08-09 00:00:00+00:00,5.880224
2005-08-10 00:00:00+00:00,5.821178
2005-08-11 00:00:00+00:00,5.904374
2005-08-12 00:00:00+00:00,6.186174
2005-08-15 00:00:00+00:00,6.3982
2005-08-16 00:00:00+00:00,6.206304
2005-08-17 00:00:00+00:00,6.327074
2005-08-18 00:00:00+00:00,6.21302
2005-08-19 00:00:00+00:00,6.149944
2005-08-22 00:00:00+00:00,6.155317
2005-08-23 00:00:00+00:00,6.137873
2005-08-24 00:00:00+00:00,6.141894
2005-08-25 00:00:00+00:00,6.18081
2005-08-26 00:00:00+00:00,6.137873
2005-08-29 00:00:00+00:00,6.151287
2005-08-30 00:00:00+00:00,6.24925
2005-08-31 00:00:00+00:00,6.292187
2005-09-01 00:00:00+00:00,6.207647
2005-09-02 00:00:00+00:00,6.202284
2005-09-06 00:00:00+00:00,6.548493
2005-09-07 00:00:00+00:00,6.532393
2005-09-08 00:00:00+00:00,6.68
2005-09-09 00:00:00+00:00,6.88531
2005-09-12 00:00:00+00:00,6.89739
2005-09-13 00:00:00+00:00,6.819557
2005-09-14 00:00:00+00:00,6.657184
2005-09-15 00:00:00+00:00,6.69208
2005-09-16 00:00:00+00:00,6.871887
2005-09-19 00:00:00+00:00,7.063783
2005-09-20 00:00:00+00:00,7.137587
2005-09-21 00:00:00+00:00,6.992667
2005-09-22 00:00:00+00:00,6.964486
2005-09-23 00:00:00+00:00,7.13893
2005-09-26 00:00:00+00:00,7.224813
2005-09-27 00:00:00+00:00,7.17114
2005-09-28 00:00:00+00:00,6.854444
2005-09-29 00:00:00+00:00,7.023524
2005-09-30 00:00:00+00:00,7.193947
2005-10-03 00:00:00+00:00,7.305324
2005-10-04 00:00:00+00:00,7.212733
2005-10-05 00:00:00+00:00,7.08257
2005-10-06 00:00:00+00:00,6.93764
2005-10-07 00:00:00+00:00,6.883967
2005-10-10 00:00:00+00:00,6.759167
2005-10-11 00:00:00+00:00,6.922883
2005-10-12 00:00:00+00:00,6.608874
2005-10-13 00:00:00+00:00,7.21139
2005-10-14 00:00:00+00:00,7.246287
2005-10-17 00:00:00+00:00,7.17114
2005-10-18 00:00:00+00:00,7.00608
2005-10-19 00:00:00+00:00,7.37242
2005-10-20 00:00:00+00:00,7.53345
2005-10-21 00:00:00+00:00,7.46904
2005-10-24 00:00:00+00:00,7.620676
2005-10-25 00:00:00+00:00,7.528086
2005-10-26 00:00:00+00:00,7.652876
2005-10-27 00:00:00+00:00,7.435487
2005-10-28 00:00:00+00:00,7.309353
2005-10-31 00:00:00+00:00,7.728024
2005-11-01 00:00:00+00:00,7.715953
2005-11-02 00:00:00+00:00,8.044719
2005-11-03 00:00:00+00:00,8.299673
2005-11-04 00:00:00+00:00,8.20574
2005-11-07 00:00:00+00:00,8.082293
2005-11-08 00:00:00+00:00,8.038003
2005-11-09 00:00:00+00:00,8.066183
2005-11-10 00:00:00+00:00,8.209769
2005-11-11 00:00:00+00:00,8.25808
2005-11-14 00:00:00+00:00,8.246
2005-11-15 00:00:00+00:00,8.357376
2005-11-16 00:00:00+00:00,8.715666
2005-11-17 00:00:00+00:00,8.657963
2005-11-18 00:00:00+00:00,8.663336
2005-11-21 00:00:00+00:00,8.717009
2005-11-22 00:00:00+00:00,8.926349
2005-11-23 00:00:00+00:00,9.005516
2005-11-25 00:00:00+00:00,9.30476
2005-11-28 00:00:00+00:00,9.347706
2005-11-29 00:00:00+00:00,9.138366
2005-11-30 00:00:00+00:00,9.100793
2005-12-01 00:00:00+00:00,9.608032
2005-12-02 00:00:00+00:00,9.746245
2005-12-05 00:00:00+00:00,9.637556
2005-12-06 00:00:00+00:00,9.936799
2005-12-07 00:00:00+00:00,9.923385
2005-12-08 00:00:00+00:00,9.940829
2005-12-09 00:00:00+00:00,9.974372
2005-12-12 00:00:00+00:00,10.052206
2005-12-13 00:00:00+00:00,10.061598
2005-12-14 00:00:00+00:00,9.663049
2005-12-15 00:00:00+00:00,9.685865
2005-12-16 00:00:00+00:00,9.542279
2005-12-19 00:00:00+00:00,9.578509
2005-12-20 00:00:00+00:00,9.676472
2005-12-21 00:00:00+00:00,9.862995
2005-12-22 00:00:00+00:00,9.932779
2005-12-23 00:00:00+00:00,9.842866
2005-12-27 00:00:00+00:00,9.960959
2005-12-28 00:00:00+00:00,9.872389
2005-12-29 00:00:00+00:00,9.587902
2005-12-30 00:00:00+00:00,9.646949
2006-01-03 00:00:00+00:00,10.030732
2006-01-04 00:00:00+00:00,10.060255
2006-01-05 00:00:00+00:00,9.981079
2006-01-06 00:00:00+00:00,10.238728
2006-01-09 00:00:00+00:00,10.205185
2006-01-10 00:00:00+00:00,10.850638
2006-01-11 00:00:00+00:00,11.258572
2006-01-12 00:00:00+00:00,11.310912
2006-01-13 00:00:00+00:00,11.485355
2006-01-17 00:00:00+00:00,11.367271
2006-01-18 00:00:00+00:00,11.069372
2006-01-19 00:00:00+00:00,10.606412
2006-01-20 00:00:00+00:00,10.210549
2006-01-23 00:00:00+00:00,10.422565
2006-01-24 00:00:00+00:00,10.203842
2006-01-25 00:00:00+00:00,9.956929
2006-01-26 00:00:00+00:00,9.705995
2006-01-27 00:00:00+00:00,9.665736
2006-01-30 00:00:00+00:00,10.064285
2006-01-31 00:00:00+00:00,10.132715
2006-02-01 00:00:00+00:00,10.120645
2006-02-02 00:00:00+00:00,9.675129
2006-02-03 00:00:00+00:00,9.641585
2006-02-06 00:00:00+00:00,9.031019
2006-02-07 00:00:00+00:00,9.071269
2006-02-08 00:00:00+00:00,9.233642
2006-02-09 00:00:00+00:00,8.715666
2006-02-10 00:00:00+00:00,9.032353
2006-02-13 00:00:00+00:00,8.683466
2006-02-14 00:00:00+00:00,9.076642
2006-02-15 00:00:00+00:00,9.288659
2006-02-16 00:00:00+00:00,9.469819
2006-02-17 00:00:00+00:00,9.432246
2006-02-21 00:00:00+00:00,9.269873
2006-02-22 00:00:00+00:00,9.570459
2006-02-23 00:00:00+00:00,9.628162
2006-02-24 00:00:00+00:00,9.589245
2006-02-27 00:00:00+00:00,9.526179
2006-02-28 00:00:00+00:00,9.190706
2006-03-01 00:00:00+00:00,9.272559
2006-03-02 00:00:00+00:00,9.340999
2006-03-03 00:00:00+00:00,9.087379
2006-03-06 00:00:00+00:00,8.786792
2006-03-07 00:00:00+00:00,8.898169
2006-03-08 00:00:00+00:00,8.810943
2006-03-09 00:00:00+00:00,8.578796
2006-03-10 00:00:00+00:00,8.479489
2006-03-13 00:00:00+00:00,8.813629
2006-03-14 00:00:00+00:00,9.033696
2006-03-15 00:00:00+00:00,8.887432
2006-03-16 00:00:00+00:00,8.629783
2006-03-17 00:00:00+00:00,8.676749
2006-03-20 00:00:00+00:00,8.586846
2006-03-21 00:00:00+00:00,8.294309
2006-03-22 00:00:00+00:00,8.275523
2006-03-23 00:00:00+00:00,8.072899
2006-03-24 00:00:00+00:00,8.046053
2006-03-27 00:00:00+00:00,7.985673
2006-03-28 00:00:00+00:00,7.878317
2006-03-29 00:00:00+00:00,8.364093
2006-03-30 00:00:00+00:00,8.420452
2006-03-31 00:00:00+00:00,8.416423
2006-04-03 00:00:00+00:00,8.407029
2006-04-04 00:00:00+00:00,8.208427
2006-04-05 00:00:00+00:00,9.018939
2006-04-06 00:00:00+00:00,9.559723
2006-04-07 00:00:00+00:00,9.365149
2006-04-10 00:00:00+00:00,9.214856
2006-04-11 00:00:00+00:00,9.123609
2006-04-12 00:00:00+00:00,8.951842
2006-04-13 00:00:00+00:00,8.919633
2006-04-17 00:00:00+00:00,8.696879
2006-04-18 00:00:00+00:00,8.886089
2006-04-19 00:00:00+00:00,8.809599
2006-04-20 00:00:00+00:00,9.075299
2006-04-21 00:00:00+00:00,8.996123
2006-04-24 00:00:00+00:00,8.823023
2006-04-25 00:00:00+00:00,8.879382
2006-04-26 00:00:00+00:00,9.145073
2006-04-27 00:00:00+00:00,9.307446
2006-04-28 00:00:00+00:00,9.445659
2006-05-01 00:00:00+00:00,9.339655
2006-05-02 00:00:00+00:00,9.610719
2006-05-03 00:00:00+00:00,9.546309
2006-05-04 00:00:00+00:00,9.544966
2006-05-05 00:00:00+00:00,9.646949
2006-05-08 00:00:00+00:00,9.646949
2006-05-09 00:00:00+00:00,9.531542
2006-05-10 00:00:00+00:00,9.473839
2006-05-11 00:00:00+00:00,9.145073
2006-05-12 00:00:00+00:00,9.084692
2006-05-15 00:00:00+00:00,9.096772
2006-05-16 00:00:00+00:00,8.719696
2006-05-17 00:00:00+00:00,8.757269
2006-05-18 00:00:00+00:00,8.478146
2006-05-19 00:00:00+00:00,8.656619
2006-05-22 00:00:00+00:00,8.504992
2006-05-23 00:00:00+00:00,8.474126
2006-05-24 00:00:00+00:00,8.499619
2006-05-25 00:00:00+00:00,8.632469
2006-05-26 00:00:00+00:00,8.5278
2006-05-30 00:00:00+00:00,8.215134
2006-05-31 00:00:00+00:00,8.02056
2006-06-01 00:00:00+00:00,8.342619
2006-06-02 00:00:00+00:00,8.27418
2006-06-05 00:00:00+00:00,8.051426
2006-06-06 00:00:00+00:00,8.013853
2006-06-07 00:00:00+00:00,7.858187
2006-06-08 00:00:00+00:00,8.15341
2006-06-09 00:00:00+00:00,7.949443
2006-06-12 00:00:00+00:00,7.648857
2006-06-13 00:00:00+00:00,7.82733
2006-06-14 00:00:00+00:00,7.730709
2006-06-15 00:00:00+00:00,7.968229
2006-06-16 00:00:00+00:00,7.724003
2006-06-19 00:00:00+00:00,7.675693
2006-06-20 00:00:00+00:00,7.711923
2006-06-21 00:00:00+00:00,7.764253
2006-06-22 00:00:00+00:00,7.995066
2006-06-23 00:00:00+00:00,7.894426
2006-06-26 00:00:00+00:00,7.91589
2006-06-27 00:00:00+00:00,7.70656
2006-06-28 00:00:00+00:00,7.51735
2006-06-29 00:00:00+00:00,7.913212
2006-06-30 00:00:00+00:00,7.685086
2006-07-03 00:00:00+00:00,7.776333
2006-07-05 00:00:00+00:00,7.648857
2006-07-06 00:00:00+00:00,7.483797
2006-07-07 00:00:00+00:00,7.434153
2006-07-10 00:00:00+00:00,7.38047
2006-07-11 00:00:00+00:00,7.467696
2006-07-12 00:00:00+00:00,7.10672
2006-07-13 00:00:00+00:00,7.011453
2006-07-14 00:00:00+00:00,6.799427
2006-07-17 00:00:00+00:00,7.027553
2006-07-18 00:00:00+00:00,7.09867
2006-07-19 00:00:00+00:00,7.2597
2006-07-20 00:00:00+00:00,8.118523
2006-07-21 00:00:00+00:00,8.148046
2006-07-24 00:00:00+00:00,8.241979
2006-07-25 00:00:00+00:00,8.31041
2006-07-26 00:00:00+00:00,8.570746
2006-07-27 00:00:00+00:00,8.50767
2006-07-28 00:00:00+00:00,8.801549
2006-07-31 00:00:00+00:00,9.119579
2006-08-01 00:00:00+00:00,9.01491
2006-08-02 00:00:00+00:00,9.146416
2006-08-03 00:00:00+00:00,9.338312
2006-08-04 00:00:00+00:00,9.165203
2006-08-07 00:00:00+00:00,9.018939
2006-08-08 00:00:00+00:00,8.692859
2006-08-09 00:00:00+00:00,8.533172
2006-08-10 00:00:00+00:00,8.597582
2006-08-11 00:00:00+00:00,8.541223
2006-08-14 00:00:00+00:00,8.580139
2006-08-15 00:00:00+00:00,8.916956
2006-08-16 00:00:00+00:00,9.122265
2006-08-17 00:00:00+00:00,9.069926
2006-08-18 00:00:00+00:00,9.112873
2006-08-21 00:00:00+00:00,8.931712
2006-08-22 00:00:00+00:00,9.073956
2006-08-23 00:00:00+00:00,9.032353
2006-08-24 00:00:00+00:00,9.09945
2006-08-25 00:00:00+00:00,9.225593
2006-08-28 00:00:00+00:00,8.988073
2006-08-29 00:00:00+00:00,8.920976
2006-08-30 00:00:00+00:00,8.985386
2006-08-31 00:00:00+00:00,9.104822
2006-09-01 00:00:00+00:00,9.175939
2006-09-05 00:00:00+00:00,9.591932
2006-09-06 00:00:00+00:00,9.397358
2006-09-07 00:00:00+00:00,9.769062
2006-09-08 00:00:00+00:00,9.731489
2006-09-11 00:00:00+00:00,9.728802
2006-09-12 00:00:00+00:00,9.746245
2006-09-13 00:00:00+00:00,9.956929
2006-09-14 00:00:00+00:00,9.952899
2006-09-15 00:00:00+00:00,9.943505
2006-09-18 00:00:00+00:00,9.915326
2006-09-19 00:00:00+00:00,9.899226
2006-09-20 00:00:00+00:00,10.099172
2006-09-21 00:00:00+00:00,10.017319
2006-09-22 00:00:00+00:00,9.795899
2006-09-25 00:00:00+00:00,10.164925
2006-09-26 00:00:00+00:00,10.414515
2006-09-27 00:00:00+00:00,10.253486
2006-09-28 00:00:00+00:00,10.334005
2006-09-29 00:00:00+00:00,10.329975
2006-10-02 00:00:00+00:00,10.045499
2006-10-03 00:00:00+00:00,9.940829
2006-10-04 00:00:00+00:00,10.115272
2006-10-05 00:00:00+00:00,10.041468
2006-10-06 00:00:00+00:00,9.959616
2006-10-09 00:00:00+00:00,10.014632
2006-10-10 00:00:00+00:00,9.904598
2006-10-11 00:00:00+00:00,9.826765
2006-10-12 00:00:00+00:00,10.099172
2006-10-13 00:00:00+00:00,10.066962
2006-10-16 00:00:00+00:00,10.117959
2006-10-17 00:00:00+00:00,9.969008
2006-10-18 00:00:00+00:00,10.001208
2006-10-19 00:00:00+00:00,10.599705
2006-10-20 00:00:00+00:00,10.728525
2006-10-23 00:00:00+00:00,10.931149
2006-10-24 00:00:00+00:00,10.876132
2006-10-25 00:00:00+00:00,10.960671
2006-10-26 00:00:00+00:00,11.029112
2006-10-27 00:00:00+00:00,10.790248
2006-10-30 00:00:00+00:00,10.791592
2006-10-31 00:00:00+00:00,10.880161
2006-11-01 00:00:00+00:00,10.622512
2006-11-02 00:00:00+00:00,10.598361
2006-11-03 00:00:00+00:00,10.505772
2006-11-06 00:00:00+00:00,10.696316
2006-11-07 00:00:00+00:00,10.803671
2006-11-08 00:00:00+00:00,11.063999
2006-11-09 00:00:00+00:00,11.183425
2006-11-10 00:00:00+00:00,11.153912
2006-11-13 00:00:00+00:00,11.318962
2006-11-14 00:00:00+00:00,11.406188
2006-11-15 00:00:00+00:00,11.278702
2006-11-16 00:00:00+00:00,11.488041
2006-11-17 00:00:00+00:00,11.520251
2006-11-20 00:00:00+00:00,11.603448
2006-11-21 00:00:00+00:00,11.889268
2006-11-22 00:00:00+00:00,12.118738
2006-11-24 00:00:00+00:00,12.295868
2006-11-27 00:00:00+00:00,12.015412
2006-11-28 00:00:00+00:00,12.320018
2006-11-29 00:00:00+00:00,12.318684
2006-11-30 00:00:00+00:00,12.299897
2006-12-01 00:00:00+00:00,12.254264
2006-12-04 00:00:00+00:00,12.227428
2006-12-05 00:00:00+00:00,12.247558
2006-12-06 00:00:00+00:00,12.054328
2006-12-07 00:00:00+00:00,11.679938
2006-12-08 00:00:00+00:00,11.843645
2006-12-11 00:00:00+00:00,11.909398
2006-12-12 00:00:00+00:00,11.559158
2006-12-13 00:00:00+00:00,11.949658
2006-12-14 00:00:00+00:00,11.882561
2006-12-15 00:00:00+00:00,11.771185
2006-12-18 00:00:00+00:00,11.469255
2006-12-19 00:00:00+00:00,11.581975
2006-12-20 00:00:00+00:00,11.373978
2006-12-21 00:00:00+00:00,11.124388
2006-12-22 00:00:00+00:00,11.030455
2006-12-26 00:00:00+00:00,10.937865
2006-12-27 00:00:00+00:00,10.939199
2006-12-28 00:00:00+00:00,10.851982
2006-12-29 00:00:00+00:00,11.384715
2007-01-03 00:00:00+00:00,11.245158
2007-01-04 00:00:00+00:00,11.494748
2007-01-05 00:00:00+00:00,11.412894
2007-01-08 00:00:00+00:00,11.469255
2007-01-09 00:00:00+00:00,12.422011
2007-01-10 00:00:00+00:00,13.016467
2007-01-11 00:00:00+00:00,12.855438
2007-01-12 00:00:00+00:00,12.697095
2007-01-16 00:00:00+00:00,13.029891
2007-01-17 00:00:00+00:00,12.741384
2007-01-18 00:00:00+00:00,11.952344
