,AAPL,capital_used,ending_cash,ending_value,long_mavg,orders,period_close,period_open,pnl,portfolio_value,positions,returns,short_mavg,starting_cash,starting_value,transactions
2007-06-25 20:00:00,16.416853,0.0,99863.5480814,1641.6853,10.98603964,[],2007-06-25 20:00:00+00:00,2007-06-25 13:31:00+00:00,-8.857,101505.233381,"[{'amount': 100, 'last_sale_price': 16.416853, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-8.72489717115e-05,13.3672172,99863.5480814,1650.5423,[]
2007-06-26 20:00:00,16.055885,0.0,99863.5480814,1605.5885,11.01056966,[],2007-06-26 20:00:00+00:00,2007-06-26 13:31:00+00:00,-36.0968,101469.136581,"[{'amount': 100, 'last_sale_price': 16.055885, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000355615161874,13.41406313,99863.5480814,1641.6853,[]
2007-06-27 20:00:00,16.356473,0.0,99863.5480814,1635.6473,11.03547094,[],2007-06-27 20:00:00+00:00,2007-06-27 13:31:00+00:00,30.0588,101499.195381,"[{'amount': 100, 'last_sale_price': 16.356473, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.00029623589017,13.46390151,99863.5480814,1605.5885,[]
2007-06-28 20:00:00,16.177999,0.0,99863.5480814,1617.7999,11.0600322733,[],2007-06-28 20:00:00+00:00,2007-06-28 13:31:00+00:00,-17.8474,101481.347981,"[{'amount': 100, 'last_sale_price': 16.177999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000175837847117,13.51304205,99863.5480814,1635.6473,[]
2007-06-29 20:00:00,16.376602,0.0,99863.5480814,1637.6602,11.08436995,[],2007-06-29 20:00:00+00:00,2007-06-29 13:31:00+00:00,19.8603,101501.208281,"[{'amount': 100, 'last_sale_price': 16.376602, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000195703943582,13.56388682,99863.5480814,1617.7999,[]
2007-07-02 20:00:00,16.271933,0.0,99863.5480814,1627.1933,11.10862265,[],2007-07-02 20:00:00+00:00,2007-07-02 13:31:00+00:00,-10.4669,101490.741381,"[{'amount': 100, 'last_sale_price': 16.271932999999997, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.00010312093991,13.61100113,99863.5480814,1637.6602,[]
2007-07-03 17:00:00,17.064991,0.0,99863.5480814,1706.4991,11.1360958767,[],2007-07-03 17:00:00+00:00,2007-07-03 13:31:00+00:00,79.3058,101570.047181,"[{'amount': 100, 'last_sale_price': 17.064991, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000781409209555,13.66600573,99863.5480814,1627.1933,[]
2007-07-05 20:00:00,17.813782,0.0,99863.5480814,1781.3782,11.16587721,[],2007-07-05 20:00:00+00:00,2007-07-05 13:31:00+00:00,74.8791,101644.926281,"[{'amount': 100, 'last_sale_price': 17.813782, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000737216355391,13.73240323,99863.5480814,1706.4991,[]
2007-07-06 20:00:00,17.753391,0.0,99863.5480814,1775.3391,11.1945716033,[],2007-07-06 20:00:00+00:00,2007-07-06 13:31:00+00:00,-6.03910000001,101638.887181,"[{'amount': 100, 'last_sale_price': 17.753391, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-5.94136886212e-05,13.79603636,99863.5480814,1781.3782,[]
2007-07-09 20:00:00,17.489036,0.0,99863.5480814,1748.9036,11.22184357,[],2007-07-09 20:00:00+00:00,2007-07-09 13:31:00+00:00,-26.4355,101612.451681,"[{'amount': 100, 'last_sale_price': 17.489036, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000260092379335,13.85726744,99863.5480814,1775.3391,[]
2007-07-10 20:00:00,17.760099,0.0,99863.5480814,1776.0099,11.24955837,[],2007-07-10 20:00:00+00:00,2007-07-10 13:31:00+00:00,27.1063,101639.557981,"[{'amount': 100, 'last_sale_price': 17.760099, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000266761598126,13.92040405,99863.5480814,1748.9036,[]
2007-07-11 20:00:00,17.765472,0.0,99863.5480814,1776.5472,11.2776444267,[],2007-07-11 20:00:00+00:00,2007-07-11 13:31:00+00:00,0.537299999996,101640.095281,"[{'amount': 100, 'last_sale_price': 17.765472, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",5.28632759397e-06,13.98371509,99863.5480814,1776.0099,[]
2007-07-12 20:00:00,17.990912,0.0,99863.5480814,1799.0912,11.3055784033,[],2007-07-12 20:00:00+00:00,2007-07-12 13:31:00+00:00,22.544,101662.639281,"[{'amount': 100, 'last_sale_price': 17.990911999999998, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000221802232058,14.04979049,99863.5480814,1776.5472,[]
2007-07-13 20:00:00,18.482042,0.0,99863.5480814,1848.2042,11.33536418,[],2007-07-13 20:00:00+00:00,2007-07-13 13:31:00+00:00,49.113,101711.752281,"[{'amount': 100, 'last_sale_price': 18.482042, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000483097825781,14.11934133,99863.5480814,1799.0912,[]
2007-07-16 20:00:00,18.531696,0.0,99863.5480814,1853.1696,11.3653199467,[],2007-07-16 20:00:00+00:00,2007-07-16 13:31:00+00:00,4.9654,101716.717681,"[{'amount': 100, 'last_sale_price': 18.531696, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",4.8818350767e-05,14.18496041,99863.5480814,1848.2042,[]
2007-07-17 20:00:00,18.640394,0.0,99863.5480814,1864.0394,11.3952980967,[],2007-07-17 20:00:00+00:00,2007-07-17 13:31:00+00:00,10.8698,101727.587481,"[{'amount': 100, 'last_sale_price': 18.640394, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000106863456153,14.25125054,99863.5480814,1853.1696,[]
2007-07-18 20:00:00,18.534381,0.0,99863.5480814,1853.4381,11.42492287,[],2007-07-18 20:00:00+00:00,2007-07-18 13:31:00+00:00,-10.6013,101716.986181,"[{'amount': 100, 'last_sale_price': 18.534381, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000104212635554,14.31707091,99863.5480814,1864.0394,[]
2007-07-19 20:00:00,18.786658,0.0,99863.5480814,1878.6658,11.4557732567,[],2007-07-19 20:00:00+00:00,2007-07-19 13:31:00+00:00,25.2277,101742.213881,"[{'amount': 100, 'last_sale_price': 18.786658, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000248018555672,14.38616551,99863.5480814,1853.4381,[]
2007-07-20 20:00:00,19.289867,0.0,99863.5480814,1928.9867,11.48849335,[],2007-07-20 20:00:00+00:00,2007-07-20 13:31:00+00:00,50.3209,101792.534781,"[{'amount': 100, 'last_sale_price': 19.289867, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000494592146959,14.46643817,99863.5480814,1878.6658,[]
2007-07-23 20:00:00,19.283161,0.0,99863.5480814,1928.3161,11.5222869767,[],2007-07-23 20:00:00+00:00,2007-07-23 13:31:00+00:00,-0.670599999998,101791.864181,"[{'amount': 100, 'last_sale_price': 19.283161, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-6.58790943204e-06,14.5457313,99863.5480814,1928.9867,[]
2007-07-24 20:00:00,18.100945,0.0,99863.5480814,1810.0945,11.5523411533,[],2007-07-24 20:00:00+00:00,2007-07-24 13:31:00+00:00,-118.2216,101673.642581,"[{'amount': 100, 'last_sale_price': 18.100945, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.00116140519629,14.6099146,99863.5480814,1928.3161,[]
2007-07-25 20:00:00,18.418975,0.0,99863.5480814,1841.8975,11.5834151633,[],2007-07-25 20:00:00+00:00,2007-07-25 13:31:00+00:00,31.803,101705.445581,"[{'amount': 100, 'last_sale_price': 18.418975, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000312794930845,14.6794923,99863.5480814,1810.0945,[]
2007-07-26 20:00:00,19.591797,0.0,99863.5480814,1959.1797,11.6196555,[],2007-07-26 20:00:00+00:00,2007-07-26 13:31:00+00:00,117.2822,101822.727781,"[{'amount': 100, 'last_sale_price': 19.591797, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.00115315555946,14.75957709,99863.5480814,1841.8975,[]
2007-07-27 20:00:00,19.30329,0.0,99863.5480814,1930.329,11.6548089033,[],2007-07-27 20:00:00+00:00,2007-07-27 13:31:00+00:00,-28.8507,101793.877081,"[{'amount': 100, 'last_sale_price': 19.30329, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000283342438654,14.83426748,99863.5480814,1959.1797,[]
2007-07-30 20:00:00,18.978555,0.0,99863.5480814,1897.8555,11.6898102667,[],2007-07-30 20:00:00+00:00,2007-07-30 13:31:00+00:00,-32.4735,101761.403581,"[{'amount': 100, 'last_sale_price': 18.978555, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000319012311261,14.90634118,99863.5480814,1930.329,[]
2007-07-31 20:00:00,17.680932,0.0,99863.5480814,1768.0932,11.71989131,[],2007-07-31 20:00:00+00:00,2007-07-31 13:31:00+00:00,-129.7623,101631.641281,"[{'amount': 100, 'last_sale_price': 17.680932000000002, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.00127516224652,14.96506292,99863.5480814,1897.8555,[]
2007-08-01 20:00:00,18.115701,0.0,99863.5480814,1811.5701,11.7519270067,[],2007-08-01 20:00:00+00:00,2007-08-01 13:31:00+00:00,43.4769,101675.118181,"[{'amount': 100, 'last_sale_price': 18.115701, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000427789017788,15.02817265,99863.5480814,1768.0932,[]
2007-08-02 20:00:00,18.315648,0.0,99863.5480814,1831.5648,11.78473208,[],2007-08-02 20:00:00+00:00,2007-08-02 13:31:00+00:00,19.9947,101695.112881,"[{'amount': 100, 'last_sale_price': 18.315648, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000196652832646,15.09073222,99863.5480814,1811.5701,[]
2007-08-03 20:00:00,17.693003,0.0,99863.5480814,1769.3003,11.8153766933,[],2007-08-03 20:00:00+00:00,2007-08-03 13:31:00+00:00,-62.2645,101632.848381,"[{'amount': 100, 'last_sale_price': 17.693003, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000612266393495,15.14903794,99863.5480814,1831.5648,[]
2007-08-06 20:00:00,18.149255,0.0,99863.5480814,1814.9255,11.8470993133,[],2007-08-06 20:00:00+00:00,2007-08-06 13:31:00+00:00,45.6252,101678.473581,"[{'amount': 100, 'last_sale_price': 18.149255, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000448921787853,15.20975915,99863.5480814,1769.3003,[]
2007-08-07 20:00:00,18.119733,0.0,99863.5480814,1811.9733,11.8790724233,[],2007-08-07 20:00:00+00:00,2007-08-07 13:31:00+00:00,-2.9522,101675.521381,"[{'amount': 100, 'last_sale_price': 18.119733, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-2.90346608876e-05,15.27076217,99863.5480814,1814.9255,[]
2007-08-08 20:00:00,17.982862,0.0,99863.5480814,1798.2862,11.9116315167,[],2007-08-08 20:00:00+00:00,2007-08-08 13:31:00+00:00,-13.6871,101661.834281,"[{'amount': 100, 'last_sale_price': 17.982862, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000134615488704,15.33036961,99863.5480814,1811.9733,[]
2007-08-09 20:00:00,16.960322,0.0,99863.5480814,1696.0322,11.9414307233,[],2007-08-09 20:00:00+00:00,2007-08-09 13:31:00+00:00,-102.254,101559.580281,"[{'amount': 100, 'last_sale_price': 16.960322, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.0010058248577,15.37768512,99863.5480814,1798.2862,[]
2007-08-10 20:00:00,16.773799,0.0,99863.5480814,1677.3799,11.9695346567,[],2007-08-10 20:00:00+00:00,2007-08-10 13:31:00+00:00,-18.6523,101540.927981,"[{'amount': 100, 'last_sale_price': 16.773799, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000183658695205,15.42266573,99863.5480814,1696.0322,[]
2007-08-13 20:00:00,17.14819,0.0,99863.5480814,1714.819,11.99911469,[],2007-08-13 20:00:00+00:00,2007-08-13 13:31:00+00:00,37.4391,101578.367081,"[{'amount': 100, 'last_sale_price': 17.14819, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000368709452871,15.46818309,99863.5480814,1677.3799,[]
2007-08-14 20:00:00,16.643636,0.0,99863.5480814,1664.3636,12.02775539,[],2007-08-14 20:00:00+00:00,2007-08-14 13:31:00+00:00,-50.4554,101527.911681,"[{'amount': 100, 'last_sale_price': 16.643635999999997, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000496714029273,15.50853411,99863.5480814,1714.819,[]
2007-08-15 20:00:00,16.08943,0.0,99863.5480814,1608.943,12.05467398,[],2007-08-15 20:00:00+00:00,2007-08-15 13:31:00+00:00,-55.4206,101472.491081,"[{'amount': 100, 'last_sale_price': 16.08943, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000545865654894,15.54393354,99863.5480814,1664.3636,[]
2007-08-16 20:00:00,15.706989,0.0,99863.5480814,1570.6989,12.0808366533,[],2007-08-16 20:00:00+00:00,2007-08-16 13:31:00+00:00,-38.2441,101434.246981,"[{'amount': 100, 'last_sale_price': 15.706989000000002, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000376891309087,15.57238189,99863.5480814,1608.943,[]
2007-08-17 20:00:00,16.379279,0.0,99863.5480814,1637.9279,12.1082562167,[],2007-08-17 20:00:00+00:00,2007-08-17 13:31:00+00:00,67.229,101501.475981,"[{'amount': 100, 'last_sale_price': 16.379279, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000662784039914,15.60807653,99863.5480814,1570.6989,[]
2007-08-20 20:00:00,16.400752,0.0,99863.5480814,1640.0752,12.1364272467,[],2007-08-20 20:00:00+00:00,2007-08-20 13:31:00+00:00,2.14730000001,101503.623281,"[{'amount': 100, 'last_sale_price': 16.400752, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",2.11553573901e-05,15.64696491,99863.5480814,1637.9279,[]
2007-08-21 20:00:00,17.118676,0.0,99863.5480814,1711.8676,12.16799331,[],2007-08-21 20:00:00+00:00,2007-08-21 13:31:00+00:00,71.7924,101575.415681,"[{'amount': 100, 'last_sale_price': 17.118676, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000707289037367,15.69234813,99863.5480814,1640.0752,[]
2007-08-22 20:00:00,17.781572,0.0,99863.5480814,1778.1572,12.2011741167,[],2007-08-22 20:00:00+00:00,2007-08-22 13:31:00+00:00,66.2896,101641.705281,"[{'amount': 100, 'last_sale_price': 17.781572, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.00065261460714,15.74548751,99863.5480814,1711.8676,[]
2007-08-23 20:00:00,17.588342,0.0,99863.5480814,1758.8342,12.2340328933,[],2007-08-23 20:00:00+00:00,2007-08-23 13:31:00+00:00,-19.323,101622.382281,"[{'amount': 100, 'last_sale_price': 17.588342, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000190108970983,15.79570162,99863.5480814,1778.1572,[]
2007-08-24 20:00:00,18.155961,0.0,99863.5480814,1815.5961,12.267992,[],2007-08-24 20:00:00+00:00,2007-08-24 13:31:00+00:00,56.7619,101679.144181,"[{'amount': 100, 'last_sale_price': 18.155960999999998, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.00055855706908,15.85045129,99863.5480814,1758.8342,[]
2007-08-27 20:00:00,17.746685,0.0,99863.5480814,1774.6685,12.30140094,[],2007-08-27 20:00:00+00:00,2007-08-27 13:31:00+00:00,-40.9276,101638.216581,"[{'amount': 100, 'last_sale_price': 17.746685, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000402517156586,15.90141686,99863.5480814,1815.5961,[]
2007-08-28 20:00:00,17.018026,0.0,99863.5480814,1701.8026,12.33254205,[],2007-08-28 20:00:00+00:00,2007-08-28 13:31:00+00:00,-72.8659,101565.350681,"[{'amount': 100, 'last_sale_price': 17.018026000000003, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000716914389595,15.94454567,99863.5480814,1774.6685,[]
2007-08-29 20:00:00,17.992254,0.0,99863.5480814,1799.2254,12.36680982,[],2007-08-29 20:00:00+00:00,2007-08-29 13:31:00+00:00,97.4228,101662.773481,"[{'amount': 100, 'last_sale_price': 17.992254, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000959212953496,15.9987989,99863.5480814,1701.8026,[]
2007-08-30 20:00:00,18.283449,0.0,99863.5480814,1828.3449,12.4018738067,[],2007-08-30 20:00:00+00:00,2007-08-30 13:31:00+00:00,29.1195,101691.892981,"[{'amount': 100, 'last_sale_price': 18.283448999999997, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000286432280006,16.05515889,99863.5480814,1799.2254,[]
2007-08-31 20:00:00,18.582691,0.0,99863.5480814,1858.2691,12.43716589,[],2007-08-31 20:00:00+00:00,2007-08-31 13:31:00+00:00,29.9242,101721.817181,"[{'amount': 100, 'last_sale_price': 18.582691, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000294263378552,16.11673892,99863.5480814,1828.3449,[]
2007-09-04 20:00:00,19.344894,0.0,99863.5480814,1934.4894,12.4753341167,[],2007-09-04 20:00:00+00:00,2007-09-04 13:31:00+00:00,76.2203,101798.037481,"[{'amount': 100, 'last_sale_price': 19.344894, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000749301399758,16.18647772,99863.5480814,1858.2691,[]
2007-09-05 20:00:00,18.351878,0.0,99863.5480814,1835.1878,12.5101207433,[],2007-09-05 20:00:00+00:00,2007-09-05 13:31:00+00:00,-99.3016,101698.735881,"[{'amount': 100, 'last_sale_price': 18.351878, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000975476565726,16.24890306,99863.5480814,1934.4894,[]
2007-09-06 20:00:00,18.117045,0.0,99863.5480814,1811.7045,12.54482236,[],2007-09-06 20:00:00+00:00,2007-09-06 13:31:00+00:00,-23.4833,101675.252581,"[{'amount': 100, 'last_sale_price': 18.117045, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000230910441477,16.3073832,99863.5480814,1835.1878,[]
2007-09-07 20:00:00,17.682274,0.0,99863.5480814,1768.2274,12.57870544,[],2007-09-07 20:00:00+00:00,2007-09-07 13:31:00+00:00,-43.4771,101631.775481,"[{'amount': 100, 'last_sale_price': 17.682274, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000427607494412,16.36296493,99863.5480814,1811.7045,[]
2007-09-10 20:00:00,18.345172,0.0,99863.5480814,1834.5172,12.61347864,[],2007-09-10 20:00:00+00:00,2007-09-10 13:31:00+00:00,66.2898,101698.065281,"[{'amount': 100, 'last_sale_price': 18.345172, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000652254668247,16.42510847,99863.5480814,1768.2274,[]
2007-09-11 20:00:00,18.181454,0.0,99863.5480814,1818.1454,12.6484665333,[],2007-09-11 20:00:00+00:00,2007-09-11 13:31:00+00:00,-16.3718,101681.693481,"[{'amount': 100, 'last_sale_price': 18.181454000000002, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000160984380133,16.48578936,99863.5480814,1834.5172,[]
2007-09-12 20:00:00,18.363958,0.0,99863.5480814,1836.3958,12.6837586167,[],2007-09-12 20:00:00+00:00,2007-09-12 13:31:00+00:00,18.2504,101699.943881,"[{'amount': 100, 'last_sale_price': 18.363958, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000179485602326,16.54735596,99863.5480814,1818.1454,[]
2007-09-13 20:00:00,18.410925,0.0,99863.5480814,1841.0925,12.7196321767,[],2007-09-13 20:00:00+00:00,2007-09-13 13:31:00+00:00,4.6967,101704.640581,"[{'amount': 100, 'last_sale_price': 18.410925, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",4.61819330547e-05,16.60598377,99863.5480814,1836.3958,[]
2007-09-14 20:00:00,18.626971,0.0,99863.5480814,1862.6971,12.75677609,[],2007-09-14 20:00:00+00:00,2007-09-14 13:31:00+00:00,21.6046,101726.245181,"[{'amount': 100, 'last_sale_price': 18.626970999999998, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000212424918632,16.66713434,99863.5480814,1841.0925,[]
2007-09-17 20:00:00,18.573298,0.0,99863.5480814,1857.3298,12.7939065733,[],2007-09-17 20:00:00+00:00,2007-09-17 13:31:00+00:00,-5.3673,101720.877881,"[{'amount': 100, 'last_sale_price': 18.573298, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-5.27621951486e-05,16.72491674,99863.5480814,1862.6971,[]
2007-09-18 20:00:00,18.910114,0.0,99863.5480814,1891.0114,12.83233872,[],2007-09-18 20:00:00+00:00,2007-09-18 13:31:00+00:00,33.6816,101754.559481,"[{'amount': 100, 'last_sale_price': 18.910114, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000331117865885,16.78138408,99863.5480814,1857.3298,[]
2007-09-19 20:00:00,18.889985,0.0,99863.5480814,1888.9985,12.8704130167,[],2007-09-19 20:00:00+00:00,2007-09-19 13:31:00+00:00,-2.0129,101752.546581,"[{'amount': 100, 'last_sale_price': 18.889985, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-1.97819145428e-05,16.83620083,99863.5480814,1891.0114,[]
2007-09-20 20:00:00,18.828262,0.0,99863.5480814,1882.8262,12.9094848233,[],2007-09-20 20:00:00+00:00,2007-09-20 13:31:00+00:00,-6.17230000001,101746.374281,"[{'amount': 100, 'last_sale_price': 18.828262, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-6.06599068758e-05,16.89056144,99863.5480814,1888.9985,[]
2007-09-21 20:00:00,19.34355,0.0,99863.5480814,1934.355,12.9505918133,[],2007-09-21 20:00:00+00:00,2007-09-21 13:31:00+00:00,51.5288,101797.903081,"[{'amount': 100, 'last_sale_price': 19.34355, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000506443599233,16.95051773,99863.5480814,1882.8262,[]
2007-09-24 20:00:00,19.897757,0.0,99863.5480814,1989.7757,12.9942529133,[],2007-09-24 20:00:00+00:00,2007-09-24 13:31:00+00:00,55.4207,101853.323781,"[{'amount': 100, 'last_sale_price': 19.897757000000002, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000544418876248,17.01478153,99863.5480814,1934.355,[]
2007-09-25 20:00:00,20.555291,0.0,99863.5480814,2055.5291,13.0393453733,[],2007-09-25 20:00:00+00:00,2007-09-25 13:31:00+00:00,65.7534,101919.077181,"[{'amount': 100, 'last_sale_price': 20.555291, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000645569506805,17.08560723,99863.5480814,1989.7757,[]
2007-09-26 20:00:00,20.500273,0.0,99863.5480814,2050.0273,13.0840173833,[],2007-09-26 20:00:00+00:00,2007-09-26 13:31:00+00:00,-5.5018,101913.575381,"[{'amount': 100, 'last_sale_price': 20.500273, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-5.3982042932e-05,17.15533259,99863.5480814,2055.5291,[]
2007-09-27 20:00:00,20.732421,0.0,99863.5480814,2073.2421,13.1289264533,[],2007-09-27 20:00:00+00:00,2007-09-27 13:31:00+00:00,23.2148,101936.790181,"[{'amount': 100, 'last_sale_price': 20.732421, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000227789084164,17.22320616,99863.5480814,2050.0273,[]
2007-09-28 20:00:00,20.594207,0.0,99863.5480814,2059.4207,13.1705120667,[],2007-09-28 20:00:00+00:00,2007-09-28 13:31:00+00:00,-13.8214,101922.968781,"[{'amount': 100, 'last_sale_price': 20.594207, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000135587945975,17.2881678,99863.5480814,2073.2421,[]
2007-10-01 20:00:00,20.979333,0.0,99863.5480814,2097.9333,13.2132830233,[],2007-10-01 20:00:00+00:00,2007-10-01 13:31:00+00:00,38.5126,101961.481381,"[{'amount': 100, 'last_sale_price': 20.979333, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000377859872612,17.35453843,99863.5480814,2059.4207,[]
2007-10-02 20:00:00,21.262467,0.0,99863.5480814,2126.2467,13.25668465,[],2007-10-02 20:00:00+00:00,2007-10-02 13:31:00+00:00,28.3134,101989.794781,"[{'amount': 100, 'last_sale_price': 21.262467, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000277687216941,17.42312307,99863.5480814,2097.9333,[]
