Date,AAPL
2012-02-06 00:00:00+00:00,62.260331
2012-02-07 00:00:00+00:00,62.912486
2012-02-08 00:00:00+00:00,63.965882
2012-02-09 00:00:00+00:00,66.178688
2012-02-10 00:00:00+00:00,66.212234
2012-02-13 00:00:00+00:00,67.444105
2012-02-14 00:00:00+00:00,68.364647
2012-02-15 00:00:00+00:00,66.78254
2012-02-16 00:00:00+00:00,67.391775
2012-02-17 00:00:00+00:00,67.379692
2012-02-21 00:00:00+00:00,69.087938
2012-02-22 00:00:00+00:00,68.845049
2012-02-23 00:00:00+00:00,69.294585
2012-02-24 00:00:00+00:00,70.102412
2012-02-27 00:00:00+00:00,70.551948
2012-02-28 00:00:00+00:00,71.846884
2012-02-29 00:00:00+00:00,72.790252
2012-03-01 00:00:00+00:00,73.062659
2012-03-02 00:00:00+00:00,73.157931
2012-03-05 00:00:00+00:00,71.544958
2012-03-06 00:00:00+00:00,71.155808
2012-03-07 00:00:00+00:00,71.213512
2012-03-08 00:00:00+00:00,72.729859
2012-03-09 00:00:00+00:00,73.156591
2012-03-12 00:00:00+00:00,74.073106
2012-03-13 00:00:00+00:00,76.233574
2012-03-14 00:00:00+00:00,79.115979
2012-03-15 00:00:00+00:00,78.576539
2012-03-16 00:00:00+00:00,78.577886
2012-03-19 00:00:00+00:00,80.661859
2012-03-20 00:00:00+00:00,81.314021
2012-03-21 00:00:00+00:00,80.849723
2012-03-22 00:00:00+00:00,80.425686
2012-03-23 00:00:00+00:00,79.984198
2012-03-26 00:00:00+00:00,81.450902
2012-03-27 00:00:00+00:00,82.457328
2012-03-28 00:00:00+00:00,82.878685
2012-03-29 00:00:00+00:00,81.837372
2012-03-30 00:00:00+00:00,80.453865
2012-04-02 00:00:00+00:00,83.014212
2012-04-03 00:00:00+00:00,84.448717
2012-04-04 00:00:00+00:00,83.776416
2012-04-05 00:00:00+00:00,85.033779
2012-04-09 00:00:00+00:00,85.375967
2012-04-10 00:00:00+00:00,84.330619
2012-04-11 00:00:00+00:00,84.030033
2012-04-12 00:00:00+00:00,83.569762
2012-04-13 00:00:00+00:00,81.216069
2012-04-16 00:00:00+00:00,77.847881
2012-04-17 00:00:00+00:00,81.815894
2012-04-18 00:00:00+00:00,81.633391
2012-04-19 00:00:00+00:00,78.828815
2012-04-20 00:00:00+00:00,76.888424
2012-04-23 00:00:00+00:00,76.716664
2012-04-24 00:00:00+00:00,75.184206
2012-04-25 00:00:00+00:00,81.856156
2012-04-26 00:00:00+00:00,81.547522
2012-04-27 00:00:00+00:00,80.916823
2012-04-30 00:00:00+00:00,78.364517
2012-05-01 00:00:00+00:00,78.116268
2012-05-02 00:00:00+00:00,78.632904
2012-05-03 00:00:00+00:00,78.074666
2012-05-04 00:00:00+00:00,75.851132
2012-05-07 00:00:00+00:00,76.418758
2012-05-08 00:00:00+00:00,76.24431
2012-05-09 00:00:00+00:00,76.378503
2012-05-10 00:00:00+00:00,76.558319
2012-05-11 00:00:00+00:00,76.047051
2012-05-14 00:00:00+00:00,74.907771
2012-05-15 00:00:00+00:00,74.230118
2012-05-16 00:00:00+00:00,73.278702
2012-05-17 00:00:00+00:00,71.137024
2012-05-18 00:00:00+00:00,71.171911
2012-05-21 00:00:00+00:00,75.3184
2012-05-22 00:00:00+00:00,74.740031
2012-05-23 00:00:00+00:00,76.56368
2012-05-24 00:00:00+00:00,75.860527
2012-05-25 00:00:00+00:00,75.453926
2012-05-29 00:00:00+00:00,76.793152
2012-05-30 00:00:00+00:00,77.719062
2012-05-31 00:00:00+00:00,77.525831
2012-06-01 00:00:00+00:00,75.279486
2012-06-04 00:00:00+00:00,75.722313
2012-06-05 00:00:00+00:00,75.526394
2012-06-06 00:00:00+00:00,76.68445
2012-06-07 00:00:00+00:00,76.719351
2012-06-08 00:00:00+00:00,77.873386
2012-06-11 00:00:00+00:00,76.645536
2012-06-12 00:00:00+00:00,77.315149
2012-06-13 00:00:00+00:00,76.778382
2012-06-14 00:00:00+00:00,76.693845
2012-06-15 00:00:00+00:00,77.042741
2012-06-18 00:00:00+00:00,78.606065
2012-06-19 00:00:00+00:00,78.824788
2012-06-20 00:00:00+00:00,78.60069
2012-06-21 00:00:00+00:00,77.517783
2012-06-22 00:00:00+00:00,78.11224
2012-06-25 00:00:00+00:00,76.591858
2012-06-26 00:00:00+00:00,76.760939
2012-06-27 00:00:00+00:00,77.092391
2012-06-28 00:00:00+00:00,76.36106
2012-06-29 00:00:00+00:00,78.367204
2012-07-02 00:00:00+00:00,79.510504
2012-07-03 00:00:00+00:00,80.435074
2012-07-05 00:00:00+00:00,81.848108
2012-07-06 00:00:00+00:00,81.303293
2012-07-09 00:00:00+00:00,82.378153
